memory_len,mean_reward,max_reward,min_reward,mean_length,max_length,min_length,wins,draws,ilegal
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1682,-10.0,-10,-10,8.085017835909632,15,2,0,0,1682
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1683,-10.0,-10,-10,8.087938205585264,15,2,0,0,1683
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1684,-10.0,-10,-10,8.09085510688836,15,2,0,0,1684
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1685,-10.0,-10,-10,8.093768545994065,15,2,0,0,1685
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1686,-10.0,-10,-10,8.095492289442467,15,2,0,0,1686
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1687,-10.0,-10,-10,8.098399525785418,15,2,0,0,1687
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1688,-10.0,-10,-10,8.101303317535544,15,2,0,0,1688
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1689,-10.0,-10,-10,8.104203670811131,15,2,0,0,1689
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1690,-10.0,-10,-10,8.107100591715977,15,2,0,0,1690
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1691,-10.0,-10,-10,8.111176818450621,15,2,0,0,1691
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1692,-10.0,-10,-10,8.1128841607565,15,2,0,0,1692
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1693,-10.0,-10,-10,8.115180153573538,15,2,0,0,1693
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1694,-10.0,-10,-10,8.118063754427391,15,2,0,0,1694
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1695,-10.0,-10,-10,8.12094395280236,15,2,0,0,1695
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1696,-10.0,-10,-10,8.12382075471698,15,2,0,0,1696
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1697,-10.0,-10,-10,8.126694166175604,15,2,0,0,1697
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1698,-10.0,-10,-10,8.128386336866901,15,2,0,0,1698
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1699,-10.0,-10,-10,8.13125367863449,15,2,0,0,1699
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1700,-10.0,-10,-10,8.134117647058824,15,2,0,0,1700
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1701,-10.0,-10,-10,8.13697824808936,15,2,0,0,1701
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1702,-10.0,-10,-10,8.139835487661575,15,2,0,0,1702
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1703,-10.0,-10,-10,8.142689371697005,15,2,0,0,1703
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1704,-10.0,-10,-10,8.145539906103286,15,2,0,0,1704
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1705,-10.0,-10,-10,8.147214076246334,15,2,0,0,1705
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1706,-10.0,-10,-10,8.150058616647128,15,2,0,0,1706
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1707,-10.0,-10,-10,8.152899824253076,15,2,0,0,1707
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1708,-10.0,-10,-10,8.155737704918034,15,2,0,0,1708
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1709,-10.0,-10,-10,8.158572264482153,15,2,0,0,1709
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1710,-10.0,-10,-10,8.16140350877193,15,2,0,0,1710
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1711,-10.0,-10,-10,8.163062536528345,15,2,0,0,1711
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1712,-10.0,-10,-10,8.16588785046729,15,2,0,0,1712
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1713,-10.0,-10,-10,8.168709865732632,15,2,0,0,1713
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1714,-10.0,-10,-10,8.171528588098017,15,2,0,0,1714
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1715,-10.0,-10,-10,8.174344023323615,15,2,0,0,1715
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1716,-10.0,-10,-10,8.177156177156178,15,2,0,0,1716
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1717,-10.0,-10,-10,8.179965055329061,15,2,0,0,1717
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
1718,-10.0,-10,-10,8.182770663562282,15,2,0,0,1718
